Note: The temperature values on this sheet are 1,000-yr averages. ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Age;Summer Temp;1sigma+;1sigma-;2sigma+;2sigma-;;Age;ORBIT;;Age;MEBM;;Age;GLAC1D;;Age;ICE-6G;
(ka);(C);(C);(C);(C);(C);;(ka);(C);;(ka);(C);;(ka);(C);;(ka);(C);
9,491;-0,98;-0,56;-1,35;-0,14;-1,71;;;;;;;;;;;;;
9,492;-0,98;-0,56;-1,35;-0,14;-1,71;;;;;;;;;;;;;
9,493;-0,98;-0,56;-1,35;-0,14;-1,71;;;;;;;;;;;;;
9,494;-0,98;-0,56;-1,35;-0,14;-1,71;;;;;;;;;;;;;
9,495;-0,98;-0,56;-1,35;-0,14;-1,72;;;;;;;;;;;;;
9,496;-0,98;-0,56;-1,35;-0,14;-1,72;;;;;;;;;;;;;
9,497;-0,98;-0,56;-1,35;-0,14;-1,72;;;;;;;;;;;;;
9,498;-0,98;-0,56;-1,35;-0,14;-1,71;;;;;;;;;;;;;
9,499;-0,98;-0,56;-1,35;-0,13;-1,71;;;;;;;;;;;;;
9,500;-0,98;-0,56;-1,34;-0,13;-1,71;;;;;;;;;;;;;
9,501;-0,98;-0,56;-1,35;-0,13;-1,71;;;;;;;;;;;;;
9,502;-0,98;-0,56;-1,35;-0,13;-1,71;;;;;;;;;;;;;
9,503;-0,98;-0,56;-1,35;-0,13;-1,71;;;;;;;;;;;;;
9,504;-0,97;-0,55;-1,34;-0,13;-1,71;;;;;;;;;;;;;
9,505;-0,97;-0,55;-1,34;-0,12;-1,70;;;;;;;;;;;;;
9,506;-0,97;-0,55;-1,34;-0,12;-1,70;;;;;;;;;;;;;
9,507;-0,97;-0,55;-1,34;-0,12;-1,70;;;;;;;;;;;;;
9,508;-0,97;-0,55;-1,34;-0,13;-1,70;;;;;;;;;;;;;
9,509;-0,98;-0,55;-1,34;-0,13;-1,71;;;;;;;;;;;;;
9,510;-0,98;-0,56;-1,35;-0,13;-1,71;;;;;;;;;;;;;
9,511;-0,98;-0,56;-1,35;-0,14;-1,72;;;;;;;;;;;;;
9,512;-0,98;-0,56;-1,35;-0,14;-1,72;;;;;;;;;;;;;
9,513;-0,98;-0,56;-1,35;-0,13;-1,71;;;;;;;;;;;;;
9,514;-0,98;-0,56;-1,35;-0,13;-1,71;;;;;;;;;;;;;
9,515;-0,98;-0,56;-1,35;-0,13;-1,71;;;;;;;;;;;;;
9,516;-0,98;-0,56;-1,35;-0,14;-1,72;;;;;;;;;;;;;
9,517;-0,98;-0,56;-1,35;-0,14;-1,72;;;;;;;;;;;;;
9,518;-0,98;-0,56;-1,35;-0,14;-1,72;;;;;;;;;;;;;
9,519;-0,98;-0,55;-1,35;-0,13;-1,71;;;;;;;;;;;;;
9,520;-0,98;-0,55;-1,35;-0,13;-1,71;;;;;;;;;;;;;
9,521;-0,98;-0,55;-1,35;-0,13;-1,71;;;;;;;;;;;;;
9,522;-0,99;-0,56;-1,35;-0,14;-1,72;;;;;;;;;;;;;
9,523;-0,99;-0,57;-1,36;-0,14;-1,72;;;;;;;;;;;;;
9,524;-0,99;-0,57;-1,36;-0,14;-1,72;;;;;;;;;;;;;
9,525;-0,99;-0,56;-1,35;-0,14;-1,72;;;;;;;;;;;;;
9,526;-0,98;-0,56;-1,35;-0,14;-1,72;;;;;;;;;;;;;
9,527;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,528;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,529;-0,98;-0,56;-1,35;-0,14;-1,72;;;;;;;;;;;;;
9,530;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,531;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,532;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,533;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,534;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,535;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,536;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,537;-0,98;-0,56;-1,35;-0,14;-1,72;;;;;;;;;;;;;
9,538;-0,99;-0,56;-1,35;-0,14;-1,72;;;;;;;;;;;;;
9,539;-0,99;-0,56;-1,35;-0,14;-1,72;;;;;;;;;;;;;
9,540;-0,99;-0,56;-1,36;-0,14;-1,72;;;;;;;;;;;;;
9,541;-0,99;-0,56;-1,36;-0,14;-1,72;;;;;;;;;;;;;
9,542;-0,99;-0,56;-1,36;-0,14;-1,72;;;;;;;;;;;;;
9,543;-0,99;-0,56;-1,36;-0,14;-1,72;;;;;;;;;;;;;
9,544;-0,99;-0,57;-1,36;-0,14;-1,73;;;;;;;;;;;;;
9,545;-0,99;-0,57;-1,36;-0,14;-1,73;;;;;;;;;;;;;
9,546;-0,99;-0,57;-1,36;-0,15;-1,73;;;;;;;;;;;;;
9,547;-1,00;-0,57;-1,36;-0,15;-1,73;;;;;;;;;;;;;
9,548;-0,99;-0,57;-1,36;-0,15;-1,73;;;;;;;;;;;;;
9,549;-0,99;-0,57;-1,36;-0,15;-1,73;;;;;;;;;;;;;
9,550;-1,00;-0,57;-1,36;-0,15;-1,73;;;;;;;;;;;;;
9,551;-1,00;-0,57;-1,36;-0,15;-1,73;;;;;;;;;;;;;
9,552;-1,00;-0,57;-1,36;-0,15;-1,73;;;;;;;;;;;;;
9,553;-1,00;-0,57;-1,37;-0,15;-1,73;;;;;;;;;;;;;
9,554;-1,00;-0,57;-1,37;-0,15;-1,73;;;;;;;;;;;;;
9,555;-1,00;-0,57;-1,36;-0,15;-1,73;;;;;;;;;;;;;
9,556;-1,00;-0,57;-1,36;-0,15;-1,73;;;;;;;;;;;;;
9,557;-1,00;-0,57;-1,36;-0,15;-1,73;;;;;;;;;;;;;
9,558;-1,00;-0,57;-1,36;-0,15;-1,73;;;;;;;;;;;;;
9,559;-1,00;-0,57;-1,36;-0,15;-1,73;;;;;;;;;;;;;
9,560;-0,99;-0,57;-1,36;-0,15;-1,73;;;;;;;;;;;;;
9,561;-0,99;-0,57;-1,36;-0,14;-1,73;;;;;;;;;;;;;
9,562;-0,99;-0,57;-1,36;-0,15;-1,73;;;;;;;;;;;;;
9,563;-0,99;-0,57;-1,36;-0,15;-1,73;;;;;;;;;;;;;
9,564;-0,99;-0,57;-1,36;-0,14;-1,73;;;;;;;;;;;;;
9,565;-0,99;-0,57;-1,36;-0,14;-1,73;;;;;;;;;;;;;
9,566;-0,99;-0,57;-1,36;-0,15;-1,73;;;;;;;;;;;;;
9,567;-1,00;-0,57;-1,36;-0,15;-1,73;;;;;;;;;;;;;
9,568;-1,00;-0,57;-1,37;-0,15;-1,73;;;;;;;;;;;;;
9,569;-0,99;-0,57;-1,36;-0,14;-1,73;;;;;;;;;;;;;
9,570;-0,99;-0,56;-1,36;-0,14;-1,73;;;;;;;;;;;;;
9,571;-0,99;-0,56;-1,36;-0,14;-1,73;;;;;;;;;;;;;
9,572;-0,99;-0,56;-1,36;-0,14;-1,73;;;;;;;;;;;;;
9,573;-0,99;-0,57;-1,36;-0,14;-1,73;;;;;;;;;;;;;
9,574;-0,99;-0,57;-1,36;-0,14;-1,73;;;;;;;;;;;;;
9,575;-0,99;-0,57;-1,36;-0,14;-1,73;;;;;;;;;;;;;
9,576;-0,99;-0,57;-1,36;-0,14;-1,73;;;;;;;;;;;;;
9,577;-0,99;-0,57;-1,36;-0,14;-1,73;;;;;;;;;;;;;
9,578;-0,99;-0,56;-1,36;-0,14;-1,73;;;;;;;;;;;;;
9,579;-0,99;-0,56;-1,36;-0,14;-1,73;;;;;;;;;;;;;
9,580;-0,99;-0,56;-1,36;-0,14;-1,72;;;;;;;;;;;;;
9,581;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,582;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,583;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,584;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,585;-0,99;-0,56;-1,35;-0,14;-1,72;;;;;;;;;;;;;
9,586;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,587;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,588;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,589;-0,98;-0,56;-1,35;-0,14;-1,72;;;;;;;;;;;;;
9,590;-0,99;-0,56;-1,36;-0,14;-1,72;;;;;;;;;;;;;
9,591;-0,99;-0,56;-1,36;-0,14;-1,73;;;;;;;;;;;;;
9,592;-0,99;-0,56;-1,35;-0,14;-1,72;;;;;;;;;;;;;
9,593;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,594;-0,99;-0,56;-1,36;-0,14;-1,73;;;;;;;;;;;;;
9,595;-0,99;-0,56;-1,36;-0,14;-1,73;;;;;;;;;;;;;
9,596;-0,99;-0,56;-1,36;-0,14;-1,73;;;;;;;;;;;;;
9,597;-0,99;-0,56;-1,35;-0,14;-1,72;;;;;;;;;;;;;
9,598;-0,99;-0,56;-1,35;-0,14;-1,72;;;;;;;;;;;;;
9,599;-0,99;-0,56;-1,36;-0,14;-1,72;;;;;;;;;;;;;
9,600;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,601;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,602;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,603;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,604;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,605;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,606;-0,99;-0,56;-1,35;-0,14;-1,72;;;;;;;;;;;;;
9,607;-0,99;-0,56;-1,36;-0,14;-1,73;;;;;;;;;;;;;
9,608;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,609;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,610;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,611;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,612;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,613;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,614;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,615;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,616;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,617;-0,97;-0,55;-1,34;-0,12;-1,71;;;;;;;;;;;;;
9,618;-0,97;-0,55;-1,34;-0,12;-1,71;;;;;;;;;;;;;
9,619;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,620;-0,98;-0,55;-1,35;-0,12;-1,72;;;;;;;;;;;;;
9,621;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,622;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,623;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,624;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,625;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,626;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,627;-0,98;-0,56;-1,35;-0,13;-1,73;;;;;;;;;;;;;
9,628;-0,98;-0,56;-1,35;-0,13;-1,73;;;;;;;;;;;;;
9,629;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,630;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,631;-0,98;-0,56;-1,35;-0,13;-1,73;;;;;;;;;;;;;
9,632;-0,98;-0,56;-1,35;-0,13;-1,73;;;;;;;;;;;;;
9,633;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,634;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,635;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,636;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,637;-0,98;-0,56;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,638;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,639;-0,97;-0,55;-1,34;-0,12;-1,72;;;;;;;;;;;;;
9,640;-0,97;-0,55;-1,34;-0,12;-1,71;;;;;;;;;;;;;
9,641;-0,97;-0,54;-1,34;-0,12;-1,71;;;;;;;;;;;;;
9,642;-0,97;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,643;-0,97;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,644;-0,96;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,645;-0,97;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,646;-0,97;-0,54;-1,34;-0,12;-1,71;;;;;;;;;;;;;
9,647;-0,98;-0,55;-1,35;-0,12;-1,72;;;;;;;;;;;;;
9,648;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,649;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,650;-0,98;-0,55;-1,35;-0,12;-1,72;;;;;;;;;;;;;
9,651;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,652;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,653;-0,98;-0,55;-1,35;-0,12;-1,72;;;;;;;;;;;;;
9,654;-0,98;-0,55;-1,35;-0,12;-1,72;;;;;;;;;;;;;
9,655;-0,98;-0,55;-1,35;-0,12;-1,72;;;;;;;;;;;;;
9,656;-0,97;-0,55;-1,35;-0,12;-1,72;;;;;;;;;;;;;
9,657;-0,97;-0,55;-1,34;-0,12;-1,72;;;;;;;;;;;;;
9,658;-0,97;-0,55;-1,35;-0,12;-1,72;;;;;;;;;;;;;
9,659;-0,97;-0,55;-1,35;-0,12;-1,72;;;;;;;;;;;;;
9,660;-0,98;-0,55;-1,35;-0,12;-1,72;;;;;;;;;;;;;
9,661;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,662;-0,98;-0,56;-1,36;-0,13;-1,73;;;;;;;;;;;;;
9,663;-0,99;-0,56;-1,36;-0,13;-1,73;;;;;;;;;;;;;
9,664;-0,99;-0,56;-1,36;-0,13;-1,73;;;;;;;;;;;;;
9,665;-0,99;-0,56;-1,36;-0,13;-1,73;;;;;;;;;;;;;
9,666;-0,99;-0,56;-1,36;-0,13;-1,73;;;;;;;;;;;;;
9,667;-0,99;-0,56;-1,36;-0,13;-1,73;;;;;;;;;;;;;
9,668;-0,98;-0,56;-1,36;-0,13;-1,73;;;;;;;;;;;;;
9,669;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,670;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,671;-0,98;-0,56;-1,35;-0,13;-1,73;;;;;;;;;;;;;
9,672;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,673;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,674;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,675;-0,98;-0,56;-1,36;-0,13;-1,73;;;;;;;;;;;;;
9,676;-0,98;-0,56;-1,36;-0,13;-1,73;;;;;;;;;;;;;
9,677;-0,98;-0,56;-1,35;-0,13;-1,73;;;;;;;;;;;;;
9,678;-0,98;-0,55;-1,35;-0,12;-1,72;;;;;;;;;;;;;
9,679;-0,98;-0,55;-1,35;-0,12;-1,72;;;;;;;;;;;;;
9,680;-0,98;-0,55;-1,35;-0,12;-1,72;;;;;;;;;;;;;
9,681;-0,98;-0,55;-1,35;-0,13;-1,72;;;;;;;;;;;;;
9,682;-0,98;-0,55;-1,35;-0,12;-1,72;;;;;;;;;;;;;
9,683;-0,98;-0,55;-1,35;-0,12;-1,72;;;;;;;;;;;;;
9,684;-0,97;-0,54;-1,34;-0,12;-1,71;;;;;;;;;;;;;
9,685;-0,97;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,686;-0,97;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,687;-0,97;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,688;-0,97;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,689;-0,97;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,690;-0,97;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,691;-0,96;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,692;-0,96;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,693;-0,96;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,694;-0,97;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,695;-0,97;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,696;-0,96;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,697;-0,96;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,698;-0,97;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,699;-0,97;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,700;-0,97;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,701;-0,96;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,702;-0,97;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,703;-0,96;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,704;-0,96;-0,53;-1,33;-0,11;-1,71;;;;;;;;;;;;;
9,705;-0,96;-0,53;-1,33;-0,11;-1,71;;;;;;;;;;;;;
9,706;-0,96;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,707;-0,97;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,708;-0,97;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,709;-0,97;-0,54;-1,34;-0,11;-1,71;;;;;;;;;;;;;
9,710;-0,97;-0,54;-1,34;-0,11;-1,72;;;;;;;;;;;;;
9,711;-0,97;-0,54;-1,34;-0,11;-1,72;;;;;;;;;;;;;
9,712;-0,97;-0,54;-1,34;-0,11;-1,72;;;;;;;;;;;;;
9,713;-0,97;-0,54;-1,35;-0,12;-1,72;;;;;;;;;;;;;
9,714;-0,97;-0,55;-1,35;-0,12;-1,72;;;;;;;;;;;;;
9,715;-0,97;-0,55;-1,35;-0,12;-1,72;;;;;;;;;;;;;
9,716;-0,98;-0,55;-1,35;-0,12;-1,73;;;;;;;;;;;;;
9,717;-0,98;-0,55;-1,35;-0,12;-1,73;;;;;;;;;;;;;
9,718;-0,98;-0,55;-1,35;-0,12;-1,73;;;;;;;;;;;;;
9,719;-0,98;-0,55;-1,35;-0,12;-1,73;;;;;;;;;;;;;
9,720;-0,98;-0,55;-1,35;-0,12;-1,73;;;;;;;;;;;;;
9,721;-0,98;-0,55;-1,36;-0,13;-1,73;;;;;;;;;;;;;
9,722;-0,99;-0,56;-1,36;-0,13;-1,73;;;;;;;;;;;;;
9,723;-0,99;-0,56;-1,36;-0,13;-1,74;;;;;;;;;;;;;
9,724;-0,99;-0,56;-1,37;-0,13;-1,74;;;;;;;;;;;;;
9,725;-0,99;-0,57;-1,37;-0,14;-1,74;;;;;;;;;;;;;
9,726;-1,00;-0,57;-1,37;-0,14;-1,74;;;;;;;;;;;;;
9,727;-0,99;-0,56;-1,37;-0,13;-1,74;;;;;;;;;;;;;
9,728;-0,99;-0,56;-1,36;-0,13;-1,74;;;;;;;;;;;;;
9,729;-0,99;-0,56;-1,36;-0,13;-1,74;;;;;;;;;;;;;
9,730;-0,99;-0,56;-1,36;-0,13;-1,74;;;;;;;;;;;;;
9,731;-0,99;-0,56;-1,36;-0,13;-1,73;;;;;;;;;;;;;
9,732;-0,98;-0,55;-1,36;-0,12;-1,73;;;;;;;;;;;;;
9,733;-0,98;-0,55;-1,36;-0,12;-1,73;;;;;;;;;;;;;
9,734;-0,98;-0,55;-1,36;-0,12;-1,73;;;;;;;;;;;;;
9,735;-0,98;-0,55;-1,36;-0,12;-1,73;;;;;;;;;;;;;
9,736;-0,98;-0,55;-1,36;-0,12;-1,73;;;;;;;;;;;;;
9,737;-0,98;-0,55;-1,36;-0,12;-1,73;;;;;;;;;;;;;
9,738;-0,98;-0,55;-1,36;-0,12;-1,73;;;;;;;;;;;;;
9,739;-0,98;-0,55;-1,36;-0,12;-1,73;;;;;;;;;;;;;
9,740;-0,98;-0,55;-1,36;-0,12;-1,73;;;;;;;;;;;;;
9,741;-0,98;-0,55;-1,36;-0,12;-1,73;;;;;;;;;;;;;
9,742;-0,98;-0,55;-1,36;-0,12;-1,73;;;;;;;;;;;;;
9,743;-0,99;-0,55;-1,36;-0,12;-1,73;;;;;;;;;;;;;
9,744;-0,99;-0,55;-1,36;-0,12;-1,73;;;;;;;;;;;;;
9,745;-0,98;-0,55;-1,36;-0,12;-1,73;;;;;;;;;;;;;
9,746;-0,98;-0,55;-1,36;-0,12;-1,73;;;;;;;;;;;;;
9,747;-0,98;-0,55;-1,35;-0,12;-1,73;;;;;;;;;;;;;
9,748;-0,98;-0,55;-1,35;-0,11;-1,73;;;;;;;;;;;;;
9,749;-0,98;-0,54;-1,35;-0,11;-1,73;;;;;;;;;;;;;
9,750;-0,98;-0,54;-1,35;-0,11;-1,73;;;;;;;;;;;;;
9,751;-0,97;-0,54;-1,35;-0,11;-1,72;;;;;;;;;;;;;
9,752;-0,97;-0,54;-1,35;-0,11;-1,72;;;;;;;;;;;;;
9,753;-0,97;-0,54;-1,34;-0,11;-1,72;;;;;;;;;;;;;
9,754;-0,97;-0,54;-1,34;-0,10;-1,72;;;;;;;;;;;;;
9,755;-0,97;-0,54;-1,34;-0,11;-1,72;;;;;;;;;;;;;
9,756;-0,97;-0,54;-1,34;-0,10;-1,72;;;;;;;;;;;;;
9,757;-0,97;-0,53;-1,34;-0,10;-1,72;;;;;;;;;;;;;
9,758;-0,97;-0,54;-1,35;-0,10;-1,72;;;;;;;;;;;;;
9,759;-0,97;-0,54;-1,34;-0,10;-1,72;;;;;;;;;;;;;
9,760;-0,97;-0,53;-1,34;-0,10;-1,72;;;;;;;;;;;;;
9,761;-0,97;-0,53;-1,34;-0,10;-1,72;;;;;;;;;;;;;
9,762;-0,97;-0,54;-1,34;-0,10;-1,72;;;;;;;;;;;;;
9,763;-0,97;-0,54;-1,35;-0,11;-1,72;;;;;;;;;;;;;
9,764;-0,97;-0,54;-1,35;-0,11;-1,73;;;;;;;;;;;;;
9,765;-0,97;-0,54;-1,35;-0,11;-1,73;;;;;;;;;;;;;
9,766;-0,97;-0,54;-1,35;-0,11;-1,73;;;;;;;;;;;;;
9,767;-0,98;-0,55;-1,35;-0,11;-1,73;;;;;;;;;;;;;
9,768;-0,98;-0,55;-1,36;-0,12;-1,73;;;;;;;;;;;;;
9,769;-0,98;-0,55;-1,36;-0,12;-1,74;;;;;;;;;;;;;
9,770;-0,98;-0,55;-1,36;-0,12;-1,74;;;;;;;;;;;;;
9,771;-0,98;-0,55;-1,36;-0,12;-1,73;;;;;;;;;;;;;
9,772;-0,98;-0,55;-1,36;-0,11;-1,73;;;;;;;;;;;;;
9,773;-0,98;-0,54;-1,35;-0,11;-1,73;;;;;;;;;;;;;
9,774;-0,98;-0,54;-1,35;-0,11;-1,73;;;;;;;;;;;;;
9,775;-0,98;-0,55;-1,36;-0,11;-1,73;;;;;;;;;;;;;
9,776;-0,98;-0,55;-1,36;-0,11;-1,73;;;;;;;;;;;;;
9,777;-0,98;-0,55;-1,36;-0,11;-1,73;;;;;;;;;;;;;
9,778;-0,98;-0,54;-1,35;-0,11;-1,73;;;;;;;;;;;;;
9,779;-0,98;-0,55;-1,36;-0,11;-1,73;;;;;;;;;;;;;
9,780;-0,98;-0,55;-1,36;-0,12;-1,74;;;;;;;;;;;;;
9,781;-0,98;-0,55;-1,36;-0,12;-1,74;;;;;;;;;;;;;
9,782;-0,98;-0,55;-1,36;-0,11;-1,73;;;;;;;;;;;;;
9,783;-0,98;-0,55;-1,36;-0,11;-1,73;;;;;;;;;;;;;
9,784;-0,98;-0,55;-1,36;-0,11;-1,74;;;;;;;;;;;;;
9,785;-0,98;-0,55;-1,36;-0,12;-1,74;;;;;;;;;;;;;
9,786;-0,98;-0,55;-1,36;-0,11;-1,74;;;;;;;;;;;;;
9,787;-0,98;-0,55;-1,36;-0,12;-1,74;;;;;;;;;;;;;
9,788;-0,99;-0,55;-1,36;-0,12;-1,74;;;;;;;;;;;;;
9,789;-0,99;-0,55;-1,36;-0,12;-1,74;;;;;;;;;;;;;
9,790;-0,99;-0,55;-1,36;-0,12;-1,74;;;;;;;;;;;;;
9,791;-0,98;-0,55;-1,36;-0,12;-1,74;;;;;;;;;;;;;
9,792;-0,98;-0,55;-1,36;-0,11;-1,74;;;;;;;;;;;;;
9,793;-0,98;-0,55;-1,36;-0,11;-1,74;;;;;;;;;;;;;
9,794;-0,98;-0,54;-1,35;-0,11;-1,73;;;;;;;;;;;;;
9,795;-0,98;-0,54;-1,35;-0,11;-1,73;;;;;;;;;;;;;
9,796;-0,97;-0,54;-1,35;-0,11;-1,73;;;;;;;;;;;;;
9,797;-0,97;-0,54;-1,35;-0,10;-1,73;;;;;;;;;;;;;
9,798;-0,97;-0,54;-1,35;-0,10;-1,73;;;;;;;;;;;;;
9,799;-0,97;-0,54;-1,35;-0,10;-1,73;;;;;;;;;;;;;
9,800;-0,97;-0,53;-1,35;-0,10;-1,73;;;;;;;;;;;;;
9,801;-0,97;-0,53;-1,35;-0,10;-1,73;;;;;;;;;;;;;
9,802;-0,97;-0,54;-1,35;-0,10;-1,73;;;;;;;;;;;;;
9,803;-0,97;-0,53;-1,35;-0,10;-1,73;;;;;;;;;;;;;
9,804;-0,97;-0,54;-1,35;-0,10;-1,73;;;;;;;;;;;;;
9,805;-0,97;-0,54;-1,35;-0,10;-1,73;;;;;;;;;;;;;
9,806;-0,98;-0,54;-1,35;-0,11;-1,73;;;;;;;;;;;;;
9,807;-0,97;-0,54;-1,35;-0,11;-1,73;;;;;;;;;;;;;
9,808;-0,97;-0,54;-1,35;-0,10;-1,73;;;;;;;;;;;;;
9,809;-0,97;-0,54;-1,35;-0,10;-1,73;;;;;;;;;;;;;
9,810;-0,97;-0,54;-1,35;-0,10;-1,73;;;;;;;;;;;;;
9,811;-0,98;-0,54;-1,36;-0,11;-1,74;;;;;;;;;;;;;
9,812;-0,98;-0,55;-1,36;-0,11;-1,74;;;;;;;;;;;;;
9,813;-0,98;-0,55;-1,36;-0,11;-1,74;;;;;;;;;;;;;
9,814;-0,98;-0,55;-1,36;-0,11;-1,74;;;;;;;;;;;;;
9,815;-0,98;-0,55;-1,36;-0,11;-1,74;;;;;;;;;;;;;
9,816;-0,98;-0,55;-1,36;-0,11;-1,74;;;;;;;;;;;;;
9,817;-0,99;-0,55;-1,37;-0,12;-1,75;;;;;;;;;;;;;
9,818;-0,99;-0,55;-1,37;-0,12;-1,75;;;;;;;;;;;;;
